,dec,parallax,parallax_error,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,pmdec,pmdec_error,pmra,pmra_error,ra,radial_velocity
318,-23.66536578285509,-0.7680862591410321,0.6940429014947803,19.964168150526675,19.6693062364734,19.231427424193,0.4019729910954981,0.8223881452093788,5.5475657384515245,0.7170020213381539,62.2561035879024,
453,46.06578934120596,-2.1991706909443103,0.7782025255203193,19.992717134523375,19.62107492516256,19.02259569327112,-2.426496956417401,0.9183080175216451,0.07566944136532988,1.0598653799064046,143.8027228703272,
184,-12.429417806298769,0.17892123688468695,0.2274772651078125,18.540120417479194,18.04755405191895,17.385185715370465,0.5069219455131577,0.2688470155015523,4.784139111785313,0.2818102887856943,72.1565712428696,
608,-48.27855415682114,0.3356574616422753,0.7323627593402993,20.221128668307248,19.940471037491207,19.567698537280787,0.1914318243975092,1.0717503795223888,4.7603280652584505,0.9918391670141408,27.560728365191945,
546,-48.684691498970025,-0.4711111862806471,0.6311246233549304,19.981740398957328,19.76291663493498,19.445060470941048,-1.153770612238388,0.9235970097877026,4.159600903491975,0.8547323204614266,25.324620452012855,
421,-34.32039594129769,-0.2340580197975215,0.37380068617115175,19.35871321692564,19.06169433309368,18.572689253395023,1.385869188505334,0.5123567573447407,5.619962381406778,0.4464327501920313,50.11848584891521,
220,-11.699587056805562,0.15380076722654662,0.059276315941340564,16.225533731791867,15.66856265528388,14.968744391282385,0.8535971581710755,0.0700564982755685,5.003022954365765,0.07343448456558542,72.81706132903862,
271,-32.94341319908722,0.165508431507236,0.5064624607257213,19.66993766525652,19.443924689114017,19.070209269930846,0.7550377790358797,0.6941920485813567,5.1598473278413115,0.6048716269805953,52.57485427531711,
253,-39.09138840744574,0.6433626564817339,0.5124318009842423,19.712509654544,19.5069076437264,19.10366710147412,0.9123653244930608,0.7499001965623057,5.192570857121963,0.6939865854151162,46.15149036937107,
240,-32.24078082437722,-0.045798953485582106,0.4884118905075205,19.677144625367973,19.394267112897765,19.048687235142488,2.151340031997866,0.6694507038825231,6.154301994005562,0.583313705866036,53.71531807203929,
14,-36.64193702968048,-0.1663270202321538,0.5607546592969217,19.794261954281357,19.570765218517327,19.243915315492803,1.9219174364692924,0.7686086450140355,5.785757815741869,0.6697131760167442,48.17567989410262,
69,48.566686345208645,-0.01197562131168151,0.16439673498048998,18.098395911782294,17.602523815070022,16.961002701105052,-1.2938974473951883,0.1953270485206337,0.348028118585367,0.19109001926855929,164.5757783665011,
107,-45.43687114892367,0.06135071266575124,0.05595197660043442,16.544374289094485,16.06971719116267,15.433228318936806,0.054053618988796584,0.08188094136648938,5.234480826399167,0.07577578345758446,33.21641382552117,
